id,age,gender,device_type,ad_position,browsing_history,time_of_day,click
1305,39.5,Female,Tablet,Top,News,Night,1
9212,61.0,Female,Tablet,Bottom,Shopping,Morning,0
7151,39.5,Non-Binary,Desktop,Side,News,Morning,1
453,39.5,Female,Tablet,Top,Entertainment,Morning,1
5329,54.0,Male,Tablet,Bottom,Education,Evening,1
400,39.5,Female,Tablet,Bottom,Entertainment,Morning,1
9234,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
8081,38.0,Female,Tablet,Bottom,Entertainment,Night,1
1524,24.0,Male,Mobile,Bottom,Entertainment,Night,1
2975,42.0,Female,Desktop,Bottom,Entertainment,Night,0
5962,41.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,0
8789,44.0,Female,Desktop,Top,Entertainment,Evening,1
7151,39.5,Female,Tablet,Side,News,Morning,1
8222,27.0,Female,Tablet,Side,News,Morning,1
8285,39.5,Male,Tablet,Bottom,Entertainment,Morning,0
7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
9397,39.5,Female,Tablet,Top,Entertainment,Evening,1
3803,39.5,Female,Desktop,Bottom,Education,Morning,1
7168,38.0,Female,Desktop,Top,Entertainment,Evening,0
6967,39.5,Female,Desktop,Side,Entertainment,Morning,0
412,39.5,Female,Tablet,Top,News,Evening,1
6401,45.0,Female,Mobile,Side,Entertainment,Morning,1
3658,45.0,Female,Desktop,Side,Shopping,Morning,1
8081,38.0,Female,Tablet,Bottom,Entertainment,Morning,1
6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1
8820,39.5,Non-Binary,Desktop,Bottom,Shopping,Morning,0
3982,22.0,Female,Tablet,Bottom,Education,Morning,0
2485,57.0,Female,Mobile,Bottom,News,Night,1
8906,39.5,Male,Desktop,Top,Shopping,Night,1
5579,39.5,Female,Desktop,Side,Shopping,Evening,1
3108,39.5,Female,Tablet,Bottom,Shopping,Morning,0
1957,39.5,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
5177,39.5,Female,Tablet,Top,Shopping,Night,0
3236,56.0,Female,Mobile,Bottom,Education,Morning,1
73,42.0,Non-Binary,Desktop,Bottom,News,Morning,0
7683,47.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
9231,21.0,Female,Desktop,Top,Shopping,Evening,1
1399,39.5,Female,Mobile,Bottom,Education,Night,1
4244,39.5,Female,Desktop,Side,Education,Evening,0
7808,39.5,Female,Desktop,Top,Entertainment,Night,1
6622,39.5,Male,Tablet,Bottom,Entertainment,Night,0
9418,20.0,Male,Tablet,Side,News,Night,1
6296,29.0,Female,Desktop,Bottom,Education,Evening,1
3060,39.5,Male,Tablet,Bottom,News,Morning,1
7151,39.5,Female,Tablet,Side,News,Morning,1
1482,39.5,Female,Desktop,Top,Shopping,Afternoon,0
1524,39.5,Male,Desktop,Bottom,Entertainment,Night,1
1136,39.5,Female,Desktop,Side,Entertainment,Morning,1
5968,39.5,Female,Tablet,Side,Entertainment,Evening,1
3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
2485,57.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
8884,39.5,Female,Mobile,Bottom,Social Media,Evening,0
3803,39.5,Female,Mobile,Bottom,Education,Morning,1
2595,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
3044,34.0,Male,Desktop,Top,Entertainment,Night,1
2122,62.0,Non-Binary,Tablet,Side,Shopping,Night,0
5276,42.0,Female,Tablet,Side,Entertainment,Afternoon,1
8174,20.0,Female,Mobile,Bottom,Entertainment,Morning,1
8832,49.0,Female,Tablet,Side,Entertainment,Morning,1
1296,34.0,Female,Tablet,Top,Entertainment,Morning,1
9412,34.0,Female,Mobile,Bottom,Social Media,Morning,1
3117,21.0,Female,Desktop,Bottom,Entertainment,Morning,1
9619,45.0,Female,Mobile,Side,Entertainment,Night,0
375,39.5,Female,Desktop,Bottom,Social Media,Morning,1
316,42.0,Non-Binary,Desktop,Bottom,Social Media,Night,1
4266,28.0,Female,Desktop,Side,News,Morning,1
8430,47.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
1635,54.0,Female,Tablet,Top,News,Evening,1
4266,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
3375,52.0,Non-Binary,Mobile,Bottom,Education,Morning,1
6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
674,39.5,Female,Desktop,Side,Entertainment,Evening,1
4871,58.0,Female,Desktop,Side,Entertainment,Night,1
6390,46.0,Male,Mobile,Bottom,Entertainment,Morning,0
1721,34.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1
8115,20.0,Female,Mobile,Top,Social Media,Afternoon,1
3037,36.0,Female,Mobile,Side,Shopping,Morning,1
7508,39.5,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
1723,39.5,Male,Tablet,Top,News,Morning,0
5727,18.0,Female,Desktop,Side,Shopping,Morning,0
6925,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,0
4871,58.0,Female,Desktop,Side,Entertainment,Morning,1
518,29.0,Male,Desktop,Bottom,Entertainment,Morning,1
1171,39.5,Female,Mobile,Bottom,Entertainment,Night,1
1141,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
4938,28.0,Female,Desktop,Side,Social Media,Morning,1
1041,39.5,Female,Mobile,Bottom,Entertainment,Morning,1
8296,39.5,Female,Mobile,Top,Shopping,Morning,0
9057,38.0,Female,Desktop,Side,Entertainment,Afternoon,1
7962,39.5,Female,Tablet,Top,Entertainment,Afternoon,1
7750,46.0,Female,Mobile,Side,Entertainment,Morning,1
1710,39.5,Female,Tablet,Side,Entertainment,Afternoon,1
9059,47.0,Female,Mobile,Bottom,Shopping,Morning,0
6863,51.0,Female,Desktop,Side,Entertainment,Morning,1
6100,39.5,Female,Desktop,Bottom,Education,Morning,1
6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
1122,39.5,Non-Binary,Tablet,Top,Entertainment,Morning,1
8717,39.5,Female,Tablet,Bottom,Entertainment,Morning,0
2297,39.5,Male,Tablet,Side,Education,Morning,1
8789,44.0,Female,Desktop,Top,Entertainment,Morning,1
8536,39.5,Female,Tablet,Side,Entertainment,Afternoon,0
5005,49.0,Male,Desktop,Top,Shopping,Morning,1
2529,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
4029,21.0,Female,Desktop,Side,News,Afternoon,1
412,39.5,Male,Tablet,Top,News,Evening,1
8046,20.0,Female,Desktop,Bottom,Entertainment,Night,0
5623,53.0,Female,Desktop,Bottom,Entertainment,Morning,1
813,39.5,Female,Tablet,Bottom,Education,Morning,1
484,39.5,Female,Desktop,Side,Education,Morning,0
2479,39.5,Female,Desktop,Top,Entertainment,Morning,0
3164,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
1410,19.0,Female,Desktop,Top,Shopping,Evening,0
3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
8208,39.5,Female,Tablet,Top,Education,Evening,1
4853,39.5,Female,Desktop,Bottom,Shopping,Afternoon,1
6237,32.0,Non-Binary,Desktop,Top,News,Morning,1
8647,39.5,Female,Desktop,Top,Shopping,Morning,1
6849,39.0,Female,Desktop,Top,Entertainment,Night,1
1729,26.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
284,39.5,Female,Tablet,Bottom,Shopping,Afternoon,1
3287,24.0,Male,Mobile,Bottom,Entertainment,Morning,0
4848,39.5,Female,Desktop,Bottom,Entertainment,Night,1
1148,25.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
1539,43.0,Female,Mobile,Bottom,Education,Evening,1
7981,39.5,Female,Tablet,Top,Entertainment,Morning,0
5053,61.0,Female,Desktop,Side,Entertainment,Morning,1
6959,39.0,Male,Desktop,Top,Entertainment,Evening,1
2602,61.0,Female,Desktop,Bottom,Shopping,Afternoon,1
6268,39.5,Female,Desktop,Top,Entertainment,Night,1
5596,39.5,Female,Tablet,Bottom,Social Media,Afternoon,1
2337,39.5,Male,Desktop,Top,Entertainment,Morning,1
5748,39.5,Male,Desktop,Side,Entertainment,Morning,1
5596,43.0,Female,Desktop,Top,Entertainment,Afternoon,1
5907,61.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
8353,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
9668,39.5,Female,Mobile,Bottom,Social Media,Morning,0
8922,26.0,Non-Binary,Mobile,Side,Entertainment,Evening,0
3863,39.5,Non-Binary,Tablet,Side,Entertainment,Morning,0
1975,30.0,Female,Mobile,Top,Social Media,Morning,1
228,46.0,Female,Mobile,Top,Social Media,Evening,1
1454,39.5,Female,Tablet,Top,Entertainment,Morning,1
1707,39.5,Female,Mobile,Top,Social Media,Afternoon,0
2602,61.0,Female,Desktop,Side,Shopping,Afternoon,1
9689,39.5,Male,Desktop,Bottom,Entertainment,Afternoon,1
5609,28.0,Female,Mobile,Bottom,Shopping,Afternoon,0
7878,60.0,Female,Desktop,Side,Entertainment,Afternoon,1
7808,39.5,Female,Desktop,Top,Entertainment,Night,1
7055,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
1127,39.5,Female,Desktop,Side,Entertainment,Afternoon,1
4776,27.0,Female,Desktop,Bottom,Social Media,Afternoon,0
2431,54.0,Male,Desktop,Bottom,Entertainment,Night,1
8273,22.0,Male,Tablet,Bottom,Entertainment,Night,0
315,39.5,Non-Binary,Desktop,Bottom,Social Media,Morning,1
3574,39.5,Female,Tablet,Bottom,Entertainment,Evening,1
5533,22.0,Male,Tablet,Bottom,Entertainment,Afternoon,0
2311,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
3352,39.5,Female,Desktop,Side,Entertainment,Morning,1
8445,39.5,Female,Desktop,Side,Entertainment,Night,0
3144,24.0,Male,Desktop,Side,Shopping,Morning,1
4228,39.5,Female,Desktop,Side,Entertainment,Morning,1
2380,39.5,Non-Binary,Desktop,Side,Education,Evening,0
6553,39.5,Female,Desktop,Bottom,Education,Morning,1
5777,42.0,Female,Tablet,Bottom,Shopping,Night,0
3801,26.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
4029,21.0,Female,Desktop,Bottom,News,Afternoon,1
7766,39.5,Female,Mobile,Top,Entertainment,Afternoon,1
498,32.0,Non-Binary,Desktop,Bottom,News,Night,0
2387,39.5,Non-Binary,Mobile,Top,Social Media,Morning,1
5968,39.5,Female,Tablet,Side,Entertainment,Evening,1
3775,37.0,Female,Tablet,Bottom,Entertainment,Morning,0
7438,53.0,Non-Binary,Mobile,Side,News,Morning,1
8190,39.5,Female,Mobile,Side,Entertainment,Afternoon,1
4053,39.5,Female,Desktop,Side,Entertainment,Evening,0
5514,31.0,Female,Desktop,Side,Entertainment,Night,1
1749,39.5,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
6654,33.0,Female,Desktop,Top,Education,Morning,1
6654,33.0,Female,Desktop,Top,Entertainment,Morning,1
9200,39.5,Non-Binary,Desktop,Side,Entertainment,Morning,0
1868,46.0,Non-Binary,Desktop,Top,Education,Morning,0
9419,64.0,Female,Desktop,Bottom,Social Media,Afternoon,1
2288,39.5,Female,Desktop,Top,Shopping,Morning,0
7583,24.0,Female,Tablet,Side,Entertainment,Night,0
5980,40.0,Female,Desktop,Side,Entertainment,Morning,1
4539,54.0,Male,Desktop,Bottom,Entertainment,Night,1
2156,46.0,Female,Tablet,Bottom,Entertainment,Morning,1
7647,39.5,Male,Desktop,Bottom,News,Afternoon,1
6553,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
2373,31.0,Female,Desktop,Bottom,Social Media,Morning,1
9503,39.5,Female,Desktop,Side,Entertainment,Evening,0
8765,39.5,Male,Mobile,Top,News,Evening,0
3352,39.5,Female,Desktop,Side,Entertainment,Night,1
7038,39.5,Female,Tablet,Side,News,Morning,0
654,45.0,Female,Desktop,Side,Social Media,Afternoon,0
6153,30.0,Female,Mobile,Side,Entertainment,Night,1
4593,54.0,Male,Desktop,Side,News,Evening,0
5198,47.0,Male,Desktop,Bottom,Entertainment,Morning,1
8965,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
2581,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
5329,54.0,Female,Tablet,Side,Education,Evening,1
7890,39.5,Non-Binary,Tablet,Side,Entertainment,Morning,0
3644,39.5,Female,Mobile,Bottom,Entertainment,Evening,1
7769,39.5,Female,Desktop,Bottom,Entertainment,Evening,0
6409,52.0,Male,Desktop,Top,Entertainment,Night,1
2595,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
9990,25.0,Female,Desktop,Side,Entertainment,Night,1
6654,33.0,Female,Desktop,Bottom,Education,Afternoon,1
9512,39.5,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
5629,39.5,Female,Desktop,Top,Entertainment,Morning,1
5498,39.5,Female,Desktop,Side,Education,Morning,1
7605,48.0,Female,Tablet,Top,Education,Morning,0
2964,40.0,Female,Desktop,Side,Entertainment,Night,1
7498,39.5,Female,Mobile,Side,Shopping,Afternoon,1
7630,23.0,Non-Binary,Desktop,Top,Entertainment,Morning,0
4483,39.5,Non-Binary,Desktop,Top,News,Morning,1
5818,39.5,Female,Tablet,Top,Social Media,Morning,1
6743,39.5,Female,Desktop,Side,Entertainment,Evening,1
8789,39.5,Female,Desktop,Top,Entertainment,Morning,1
4233,44.0,Female,Desktop,Top,Entertainment,Morning,0
1762,41.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
470,24.0,Male,Mobile,Side,News,Evening,0
4981,39.5,Male,Tablet,Bottom,Shopping,Morning,1
1214,26.0,Female,Mobile,Bottom,News,Morning,1
1029,39.5,Female,Mobile,Bottom,Entertainment,Night,0
2774,39.5,Female,Desktop,Top,News,Evening,0
3463,25.0,Female,Tablet,Bottom,Education,Morning,0
5418,34.0,Male,Mobile,Top,Entertainment,Evening,1
412,39.5,Male,Tablet,Top,News,Evening,1
9617,63.0,Female,Tablet,Side,Shopping,Morning,1
3429,59.0,Female,Tablet,Side,Social Media,Morning,1
4273,39.5,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
6248,48.0,Female,Mobile,Top,Entertainment,Evening,1
5301,39.5,Male,Tablet,Side,Social Media,Night,1
1017,39.5,Female,Mobile,Top,Entertainment,Night,0
2897,52.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
7324,39.5,Female,Mobile,Side,Education,Evening,0
421,31.0,Non-Binary,Desktop,Side,Shopping,Morning,0
4981,39.5,Male,Desktop,Bottom,Shopping,Evening,1
4266,39.5,Female,Desktop,Side,News,Morning,1
6657,22.0,Female,Desktop,Bottom,News,Night,1
4073,39.5,Male,Desktop,Top,Entertainment,Evening,1
1635,39.5,Female,Desktop,Top,News,Evening,1
7526,39.5,Female,Tablet,Side,Entertainment,Evening,1
3928,39.5,Non-Binary,Mobile,Side,Shopping,Morning,0
3042,39.5,Female,Mobile,Side,Social Media,Afternoon,1
496,40.0,Male,Tablet,Side,Entertainment,Night,0
6202,39.5,Female,Tablet,Bottom,Shopping,Night,1
7086,30.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
8515,39.5,Female,Desktop,Bottom,Entertainment,Night,1
1752,44.0,Female,Mobile,Bottom,Entertainment,Morning,0
6128,39.5,Female,Desktop,Top,Entertainment,Morning,0
185,52.0,Female,Mobile,Top,Entertainment,Morning,0
1529,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
2722,39.0,Female,Desktop,Bottom,Entertainment,Morning,1
277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1
7993,39.5,Female,Mobile,Bottom,Social Media,Morning,1
3908,50.0,Female,Desktop,Bottom,Entertainment,Evening,1
3972,19.0,Female,Mobile,Top,Entertainment,Morning,0
5414,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
2771,25.0,Female,Tablet,Top,Entertainment,Afternoon,0
2804,39.5,Female,Tablet,Bottom,Education,Evening,1
5498,39.5,Female,Tablet,Side,Education,Morning,1
2036,63.0,Female,Tablet,Bottom,Entertainment,Evening,0
9789,36.0,Female,Tablet,Side,Entertainment,Morning,1
9676,39.5,Female,Mobile,Top,Entertainment,Morning,1
7043,37.0,Female,Tablet,Side,Entertainment,Afternoon,0
49,39.5,Female,Tablet,Top,Entertainment,Night,0
674,39.5,Female,Tablet,Side,Entertainment,Evening,1
5955,59.0,Female,Tablet,Side,Entertainment,Evening,1
928,39.5,Male,Desktop,Bottom,Social Media,Night,1
5308,39.5,Non-Binary,Desktop,Side,Entertainment,Night,1
1141,37.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
5980,40.0,Female,Desktop,Bottom,Entertainment,Morning,1
3543,55.0,Female,Desktop,Top,Entertainment,Night,1
3767,23.0,Male,Desktop,Bottom,Shopping,Night,0
6652,41.0,Male,Tablet,Side,Entertainment,Morning,0
2691,39.5,Non-Binary,Desktop,Bottom,News,Afternoon,1
5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1
4272,39.5,Female,Desktop,Top,Entertainment,Afternoon,0
1721,34.0,Female,Desktop,Bottom,Social Media,Afternoon,1
8400,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
9290,61.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
8253,57.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
9689,39.5,Male,Desktop,Bottom,Entertainment,Morning,1
3640,39.5,Female,Desktop,Side,News,Afternoon,0
1797,27.0,Female,Tablet,Bottom,Entertainment,Morning,0
4981,39.5,Male,Tablet,Bottom,Shopping,Evening,1
1529,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
8147,39.5,Female,Desktop,Top,Entertainment,Night,1
6495,39.5,Non-Binary,Desktop,Bottom,Education,Afternoon,1
4833,39.5,Female,Desktop,Bottom,Entertainment,Evening,0
9270,39.5,Male,Desktop,Side,Entertainment,Morning,0
5216,39.5,Female,Tablet,Top,Entertainment,Morning,0
9855,39.5,Male,Desktop,Bottom,News,Morning,1
8222,27.0,Female,Tablet,Side,News,Morning,1
3746,39.5,Male,Desktop,Top,Entertainment,Morning,1
9101,39.5,Female,Desktop,Top,Entertainment,Afternoon,0
5780,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,1
7766,39.5,Female,Desktop,Top,Entertainment,Afternoon,1
4697,39.5,Female,Mobile,Side,Entertainment,Afternoon,1
3543,39.5,Female,Tablet,Top,Entertainment,Night,1
8692,39.5,Male,Desktop,Bottom,Entertainment,Afternoon,1
1160,48.0,Female,Desktop,Side,Entertainment,Afternoon,0
1474,31.0,Female,Desktop,Side,Entertainment,Morning,1
9290,61.0,Female,Desktop,Bottom,Entertainment,Morning,1
3372,54.0,Female,Tablet,Top,Social Media,Morning,0
4171,25.0,Female,Desktop,Side,Entertainment,Morning,0
8439,58.0,Female,Desktop,Bottom,Education,Morning,0
9311,39.5,Non-Binary,Desktop,Bottom,Social Media,Afternoon,1
2137,39.5,Male,Tablet,Side,News,Night,1
1077,39.5,Female,Desktop,Top,Entertainment,Afternoon,1
3144,24.0,Male,Desktop,Bottom,Shopping,Morning,1
5760,47.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
3644,39.5,Female,Mobile,Side,Entertainment,Evening,1
6365,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
5495,39.5,Male,Mobile,Bottom,News,Morning,1
6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
5085,39.5,Female,Tablet,Top,News,Night,1
3583,28.0,Female,Mobile,Side,Entertainment,Morning,0
3336,26.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
6412,46.0,Male,Desktop,Top,Social Media,Night,0
1503,19.0,Female,Tablet,Side,Entertainment,Afternoon,1
9290,61.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
8025,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,0
1494,18.0,Male,Desktop,Bottom,Entertainment,Evening,0
8432,44.0,Female,Tablet,Bottom,Social Media,Night,0
6765,39.5,Female,Tablet,Side,Entertainment,Morning,1
3042,39.5,Female,Mobile,Bottom,Social Media,Afternoon,1
2825,39.5,Male,Desktop,Bottom,Entertainment,Evening,0
7099,22.0,Female,Mobile,Top,Entertainment,Evening,1
9946,46.0,Female,Tablet,Side,Entertainment,Evening,0
3062,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
9400,39.5,Non-Binary,Mobile,Side,Education,Night,1
6365,39.5,Female,Tablet,Bottom,Entertainment,Evening,1
2981,37.0,Non-Binary,Tablet,Side,Entertainment,Evening,0
8890,44.0,Female,Tablet,Bottom,Entertainment,Night,0
3543,55.0,Female,Tablet,Bottom,Entertainment,Night,1
4230,35.0,Female,Tablet,Top,Education,Evening,1
5623,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
9136,39.5,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
1524,24.0,Male,Mobile,Bottom,Entertainment,Morning,1
5338,39.5,Male,Desktop,Top,Social Media,Morning,1
3014,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,1
9227,39.5,Non-Binary,Mobile,Side,Entertainment,Morning,1
3245,39.5,Male,Desktop,Bottom,Entertainment,Afternoon,1
3245,40.0,Male,Desktop,Side,Shopping,Afternoon,1
9146,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
3610,39.5,Male,Desktop,Bottom,Entertainment,Night,0
4539,54.0,Male,Desktop,Bottom,Entertainment,Night,1
8222,27.0,Female,Tablet,Side,News,Afternoon,1
8794,45.0,Non-Binary,Desktop,Top,Social Media,Morning,0
1905,39.5,Female,Desktop,Bottom,Entertainment,Night,1
1253,39.5,Female,Desktop,Bottom,Shopping,Morning,1
5531,34.0,Female,Desktop,Top,News,Night,1
6495,39.5,Non-Binary,Tablet,Bottom,Education,Afternoon,1
3309,39.5,Female,Desktop,Bottom,Entertainment,Night,0
9267,20.0,Female,Desktop,Top,Entertainment,Morning,1
3837,23.0,Female,Desktop,Top,Social Media,Afternoon,0
2234,39.5,Female,Desktop,Top,News,Night,0
3225,39.5,Female,Tablet,Bottom,Entertainment,Morning,1
2694,39.5,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
3109,39.5,Female,Tablet,Side,Entertainment,Evening,1
7878,39.5,Female,Tablet,Side,Entertainment,Afternoon,1
3375,52.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
5110,44.0,Female,Tablet,Top,Shopping,Morning,1
5055,45.0,Male,Desktop,Top,Education,Morning,1
1879,61.0,Male,Desktop,Side,Entertainment,Evening,0
8306,39.5,Female,Desktop,Side,Entertainment,Morning,0
6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1
8104,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
7808,26.0,Female,Desktop,Top,Entertainment,Night,1
7507,39.5,Female,Desktop,Top,Education,Afternoon,1
8389,39.5,Female,Desktop,Side,News,Evening,0
2125,39.5,Female,Tablet,Top,Entertainment,Evening,1
161,39.5,Female,Tablet,Side,News,Evening,0
6787,39.5,Female,Mobile,Top,Education,Night,0
6495,39.5,Female,Tablet,Bottom,Education,Afternoon,1
7878,60.0,Female,Tablet,Side,Entertainment,Afternoon,1
8817,53.0,Female,Tablet,Bottom,Education,Morning,1
7159,60.0,Female,Desktop,Bottom,Entertainment,Evening,0
373,34.0,Female,Mobile,Top,Education,Morning,1
5569,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,1
5684,56.0,Male,Tablet,Side,Entertainment,Evening,0
5351,39.5,Male,Tablet,Bottom,Entertainment,Afternoon,0
8761,43.0,Male,Desktop,Bottom,Education,Afternoon,0
3746,39.5,Male,Desktop,Top,Entertainment,Morning,1
2727,39.5,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
5757,39.5,Female,Mobile,Side,Shopping,Morning,0
9603,28.0,Non-Binary,Tablet,Bottom,Education,Afternoon,0
8965,25.0,Female,Mobile,Bottom,Social Media,Evening,1
8335,39.5,Female,Desktop,Bottom,Education,Evening,0
5912,39.5,Non-Binary,Mobile,Bottom,Education,Morning,1
6657,22.0,Female,Desktop,Bottom,Entertainment,Night,1
5912,41.0,Non-Binary,Mobile,Side,Education,Night,1
2428,33.0,Female,Tablet,Bottom,Entertainment,Morning,1
7993,39.5,Non-Binary,Mobile,Bottom,Social Media,Morning,1
3945,39.5,Female,Desktop,Side,Social Media,Morning,0
334,39.5,Non-Binary,Desktop,Top,News,Afternoon,0
4266,28.0,Female,Desktop,Side,News,Morning,1
5084,39.5,Non-Binary,Tablet,Side,Entertainment,Evening,1
9499,39.5,Female,Mobile,Bottom,Entertainment,Morning,1
1399,39.5,Female,Mobile,Bottom,Education,Night,1
9835,39.5,Female,Desktop,Bottom,Entertainment,Evening,0
1931,39.5,Female,Mobile,Bottom,Shopping,Morning,1
8789,44.0,Female,Desktop,Top,Entertainment,Evening,1
4484,48.0,Female,Desktop,Bottom,Education,Afternoon,0
1684,57.0,Female,Mobile,Side,Shopping,Afternoon,0
8253,39.5,Female,Desktop,Bottom,Entertainment,Night,1
6771,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
6861,39.5,Non-Binary,Tablet,Side,Entertainment,Afternoon,1
9829,39.5,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
6669,38.0,Female,Mobile,Side,News,Night,1
5273,64.0,Female,Desktop,Bottom,News,Morning,0
4697,39.5,Female,Desktop,Side,Entertainment,Afternoon,1
740,47.0,Female,Tablet,Side,Entertainment,Evening,0
6287,39.5,Female,Tablet,Bottom,Entertainment,Morning,1
6616,63.0,Male,Desktop,Bottom,Entertainment,Evening,0
3565,62.0,Female,Desktop,Side,Entertainment,Evening,0
5529,21.0,Female,Desktop,Side,Shopping,Morning,0
2235,39.5,Non-Binary,Desktop,Bottom,News,Afternoon,0
2083,60.0,Female,Desktop,Top,News,Afternoon,0
7544,39.5,Female,Mobile,Top,News,Morning,1
7151,39.5,Non-Binary,Tablet,Bottom,News,Morning,1
3336,26.0,Female,Desktop,Bottom,Entertainment,Morning,1
4548,39.5,Male,Desktop,Side,Entertainment,Evening,1
3333,30.0,Male,Desktop,Bottom,Entertainment,Evening,1
6984,55.0,Male,Tablet,Bottom,News,Morning,0
3644,39.5,Female,Mobile,Side,Entertainment,Evening,1
2044,31.0,Female,Mobile,Bottom,News,Morning,1
8271,29.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
6409,52.0,Male,Desktop,Bottom,Entertainment,Night,1
1296,34.0,Female,Tablet,Top,Entertainment,Morning,1
6449,42.0,Female,Desktop,Top,Shopping,Night,1
7340,39.5,Non-Binary,Desktop,Bottom,Shopping,Evening,0
5425,39.5,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
4361,29.0,Male,Tablet,Bottom,Education,Afternoon,1
39,27.0,Non-Binary,Tablet,Top,Education,Evening,0
6103,39.5,Female,Mobile,Side,News,Morning,0
9572,38.0,Female,Mobile,Bottom,Social Media,Morning,1
6708,39.5,Female,Desktop,Top,Entertainment,Night,1
3561,37.0,Female,Desktop,Bottom,Social Media,Evening,1
6796,39.5,Non-Binary,Mobile,Side,Shopping,Morning,0
3323,48.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
4483,39.5,Non-Binary,Desktop,Top,News,Morning,1
5346,30.0,Non-Binary,Tablet,Top,News,Morning,1
9521,44.0,Male,Desktop,Top,Entertainment,Evening,0
8004,39.5,Female,Desktop,Bottom,Social Media,Morning,0
5860,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
2009,39.5,Female,Tablet,Top,News,Morning,0
316,39.5,Female,Desktop,Top,Social Media,Night,1
6143,29.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
6989,28.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
6258,39.5,Non-Binary,Desktop,Top,Entertainment,Morning,1
9399,37.0,Male,Desktop,Bottom,Entertainment,Evening,0
